subject,timing,session,run,trial,target,response,correct,pulse_count,trial_dur,wait_pre_stim
S3,shorter,5,6,2,0,0,True,5,9.43611341574,1.23456621082
S3,shorter,5,6,3,1,1,True,2,6.947780100819999,2.18678068236
S3,shorter,5,6,4,1,1,True,3,6.750885585469999,1.05726420166
S3,shorter,5,6,5,0,0,True,4,11.689086293810004,1.11548873811
S3,shorter,5,6,6,1,1,True,3,8.5229097039,3.68360764377
S3,shorter,5,6,7,1,1,True,2,6.60353941212,1.93415736205
S3,shorter,5,6,9,0,1,False,1,5.78171431575,2.08398775365
S3,shorter,5,6,10,1,1,True,5,10.29807576584,3.0249815475300004
S3,shorter,5,6,11,0,0,True,3,7.246428428680001,1.43150540909
S3,shorter,5,6,12,1,1,True,2,4.3967201639099995,1.39252483895
S3,shorter,5,6,13,0,0,True,4,8.169240502260001,1.30824367894
S3,shorter,5,6,15,0,0,True,5,11.71582291945,1.62398741775
S3,shorter,5,6,16,1,1,True,5,14.254170168129999,1.54861169153
S3,shorter,5,6,17,1,1,True,5,10.45270238121,2.21091869793
S3,shorter,5,6,18,1,1,True,3,9.20459938476,1.15628244517
S3,shorter,5,6,19,1,1,True,4,8.733203449719998,1.30342841543
S3,shorter,5,6,20,0,0,True,1,3.1048952924699997,1.83910882325
S3,shorter,5,6,21,0,0,True,3,7.306811660999999,1.4345470207299995
S3,shorter,5,6,22,1,0,False,1,3.4628587388099996,1.00163857603
S3,shorter,5,6,23,1,1,True,2,4.509435670159999,1.83363103725
S3,shorter,5,6,24,1,0,False,1,5.286301169969999,3.74676241267
S3,shorter,5,6,25,0,0,True,4,11.43868908813,1.41141471773
S3,shorter,5,6,26,0,1,False,4,9.9568500899,2.07378361499
S3,shorter,5,6,27,1,1,True,3,7.23301032627,1.83369787359
S3,shorter,5,6,29,1,0,False,1,5.750992968789999,2.81042351206
S3,shorter,5,6,30,1,1,True,4,12.085177822839999,1.84834787014
S3,shorter,5,6,31,1,1,True,1,5.1352155879,2.96990791713
S3,shorter,5,6,32,0,0,True,2,5.09199668232,2.22811354761
S3,shorter,5,6,33,0,0,True,4,9.984752762579998,1.47958756454
S3,shorter,5,6,34,1,1,True,2,4.36536973729,1.59769606119
S3,shorter,5,6,35,0,0,True,1,2.4358950846400003,1.00228083285
S3,shorter,5,6,36,0,1,False,1,2.3543257157900004,1.08979259857
S3,shorter,5,6,37,0,0,True,1,4.97953337189,3.48829346011
S3,shorter,5,6,38,0,0,True,1,5.13150442247,2.27156351757
S3,shorter,6,1,1,1,1,True,4,8.398225240730001,1.1167242429200002
S3,shorter,6,1,2,0,0,True,1,3.89292979533,2.50553340417
S3,shorter,6,1,3,1,1,True,1,2.89631962148,1.15877110655
S3,shorter,6,1,4,1,1,True,5,12.39270060857,3.09445605168
S3,shorter,6,1,5,1,1,True,1,4.938958777650001,2.0732503472
S3,shorter,6,1,6,1,1,True,3,7.12894221268,1.88653831295
S3,shorter,6,1,7,1,1,True,2,5.6984295273,1.36035274894
S3,shorter,6,1,8,0,0,True,1,6.41234321201,3.9577611831
S3,shorter,6,1,9,0,0,True,1,5.4523075916799995,3.97076365329
S3,shorter,6,1,10,1,0,False,4,8.27230448993,1.3582686104
S3,shorter,6,1,11,1,1,True,2,4.83741281139,1.31665269119
S3,shorter,6,1,12,0,1,False,1,3.71270558752,2.0453802097
S3,shorter,6,1,13,1,1,True,2,8.52460746005,3.20933872277
S3,shorter,6,1,14,1,1,True,2,5.21124770668,2.35140835941
S3,shorter,6,1,15,1,1,True,5,9.703996932139999,2.10285727714
S3,shorter,6,1,16,1,1,True,2,5.32063321378,2.4580782130200003
S3,shorter,6,1,18,1,1,True,3,7.883891188039999,2.57739385353
S3,shorter,6,1,19,1,1,True,4,8.84751897918,1.12831258421
S3,shorter,6,1,20,1,1,True,5,12.286380864849999,1.10540601905
S3,shorter,6,1,21,0,0,True,2,8.168288368539999,3.12279539431
S3,shorter,6,1,22,1,1,True,2,4.1299239185199985,1.08557081392
S3,shorter,6,1,23,0,0,True,5,10.527902327350002,1.5382257093399998
S3,shorter,6,1,24,0,0,True,1,4.2900456067500015,1.65273446626
S3,shorter,6,1,25,0,1,False,3,8.70787959002,1.7230590879299998
S3,shorter,6,1,26,1,1,True,5,10.56261718185,1.53080179786
S3,shorter,6,1,27,1,1,True,3,9.83494823823,1.40435934844
S3,shorter,6,1,28,1,1,True,3,7.132347406419999,2.80998059015
S3,shorter,6,1,29,1,1,True,5,14.518755079839996,2.0481899987400003
S3,shorter,6,1,30,0,0,True,4,7.433353268410001,1.17991611843
S3,shorter,6,1,32,0,0,True,2,5.095368670369999,1.29721248805
S3,shorter,6,1,33,1,1,True,3,7.601695917580002,1.47020063499
S3,shorter,6,1,34,1,1,True,3,8.28862056737,1.7685620433099998
S3,shorter,6,1,35,1,1,True,2,6.43324918605,1.4827507104
S3,shorter,6,1,36,1,1,True,2,8.59179959195,2.09822774718
S3,shorter,6,2,3,1,1,True,4,10.04617640882,2.13756621422
S3,shorter,6,2,6,1,1,True,3,7.16252873657,1.64504649287
S3,shorter,6,2,7,1,1,True,3,9.952575993099998,1.0971432738299998
S3,shorter,6,2,8,1,0,False,1,2.47597470331,1.04983178022
S3,shorter,6,2,9,0,0,True,1,4.715664393460001,3.4333084567900003
S3,shorter,6,2,12,0,0,True,3,7.6224789486699995,1.77916123816
S3,shorter,6,2,13,1,1,True,3,8.703847680360001,1.68328605016
S3,shorter,6,2,14,1,1,True,3,6.67716822773,1.0955405853799998
S3,shorter,6,2,15,0,0,True,3,9.523566378710001,2.4992937901700003
S3,shorter,6,2,16,0,0,True,1,2.94199645102,1.22049232631
S3,shorter,6,2,17,1,1,True,5,13.976859673789999,1.20239141369
S3,shorter,6,2,18,1,0,False,1,3.29800829616,1.90713718208
S3,shorter,6,2,19,0,0,True,5,15.66153361572,2.05785892122
S3,shorter,6,2,20,1,1,True,1,4.02600092966,2.03773055011
S3,shorter,6,2,21,0,0,True,5,9.469033806910002,1.34088342361
S3,shorter,6,2,22,1,0,False,2,8.258433075980001,3.38446962114
S3,shorter,6,2,23,0,1,False,1,4.86325893607,2.4443450179900004
S3,shorter,6,2,24,1,1,True,3,9.6896834564,2.4800930360900004
S3,shorter,6,2,26,1,1,True,4,9.58649449159,3.91245541052
S3,shorter,6,2,27,1,0,False,1,3.4873290424000003,2.0038438454
S3,shorter,6,2,28,1,1,True,2,5.140551651469999,1.63612427169
S3,shorter,6,2,29,0,0,True,2,4.82683559933,2.1075766439
S3,shorter,6,2,30,1,1,True,2,6.453545016930001,1.95512428754
S3,shorter,6,2,31,1,1,True,3,9.08674616294,1.6321313863999998
S3,shorter,6,2,32,0,0,True,2,5.2753014696900005,2.56531688422
S3,shorter,6,2,33,1,1,True,1,2.7006349540900003,1.31924488353
S3,shorter,6,2,34,0,0,True,3,8.710078775689999,1.4224806638799998
S3,shorter,6,2,35,0,0,True,5,11.6367984196,1.0422820836
S3,shorter,6,2,36,0,1,False,2,5.70684107211,1.11631048794
S3,shorter,6,2,37,1,1,True,1,3.6287404545699995,1.14434149475
S3,shorter,6,2,38,0,0,True,1,4.90162239852,3.55300701329
S3,shorter,6,2,39,0,0,True,3,7.635647849860001,1.45179429332
S3,shorter,6,3,2,1,0,False,3,8.67886233035,2.44329329381
S3,shorter,6,3,3,0,0,True,3,8.85676568077,2.81128636967
S3,shorter,6,3,5,1,1,True,4,7.229780067249999,1.75783008053
S3,shorter,6,3,6,1,1,True,1,4.40566182339,1.98315187084
S3,shorter,6,3,7,1,1,True,3,6.430449486790001,1.17369903643
S3,shorter,6,3,8,0,0,True,2,5.847371724099999,1.63960605266
S3,shorter,6,3,9,1,1,True,2,8.27083640608,2.48823292562
S3,shorter,6,3,10,1,1,True,3,6.15627659168,1.7173705496399998
S3,shorter,6,3,11,1,1,True,4,11.219460273809998,1.88029235224
S3,shorter,6,3,12,1,1,True,2,5.13459984135,1.90893921
S3,shorter,6,3,13,0,1,False,2,7.51872815337,3.4345687912800003
S3,shorter,6,3,14,0,0,True,4,10.68817668362,1.89241870153
S3,shorter,6,3,15,0,0,True,5,11.26307153997,2.90214102507
S3,shorter,6,3,16,0,1,False,4,7.0608513396099974,1.09769660519
S3,shorter,6,3,17,0,1,False,1,5.029298326479998,2.55914208928
S3,shorter,6,3,18,0,0,True,3,8.812789371060003,1.81653699665
S3,shorter,6,3,19,1,1,True,1,4.71604646337,3.44806435925
S3,shorter,6,3,20,1,1,True,4,10.49651906095,1.47692662725
S3,shorter,6,3,21,0,1,False,1,5.40645225426,3.8746770501
S3,shorter,6,3,22,1,1,True,1,2.8693164201599997,1.52404095799
S3,shorter,6,3,23,0,0,True,2,5.772541246279999,1.44360257147
S3,shorter,6,3,24,0,0,True,3,9.171286970810002,3.13230902372
S3,shorter,6,3,25,0,1,False,3,6.419536397409999,2.18758023796
S3,shorter,6,3,26,1,1,True,1,4.48802563245,2.16863972993
S3,shorter,6,3,27,1,0,False,2,6.33040584381,1.6567082575799998
S3,shorter,6,3,28,1,1,True,2,4.21338213508,1.03078326862
S3,shorter,6,3,29,0,0,True,5,12.39104830786,1.76903409246
S3,shorter,6,3,30,0,0,True,4,11.39449164911,1.89728641259
S3,shorter,6,3,31,0,0,True,2,9.37952187205,2.81200257968
S3,shorter,6,3,32,0,1,False,2,7.97672906528,2.50899587161
S3,shorter,6,3,33,1,0,False,1,3.69424312865,1.62141098655
S3,shorter,6,3,36,1,1,True,1,3.17803784769,1.96103117351
S3,shorter,6,3,37,0,0,True,3,7.312872384999999,1.70613969475
S3,shorter,6,3,38,1,1,True,1,2.8264418609599997,1.04821840769
S3,shorter,6,4,1,0,0,True,5,11.641672095050001,1.7865849014900002
S3,shorter,6,4,3,1,1,True,2,8.15756966135,2.85474969948
S3,shorter,6,4,4,0,1,False,2,5.245301509210001,1.04642343482
S3,shorter,6,4,5,1,1,True,2,5.35435858839,1.15402758811
S3,shorter,6,4,6,0,0,True,1,3.61829556451,2.23322215055
S3,shorter,6,4,7,1,1,True,3,8.49051935718,1.5019946494
S3,shorter,6,4,8,0,1,False,4,10.89459366865,2.44180712685
S3,shorter,6,4,9,1,1,True,3,7.22120209963,1.65797866705
S3,shorter,6,4,10,0,0,True,1,3.9838238986500003,1.9962946132900004
S3,shorter,6,4,11,1,1,True,3,7.734469794489999,1.01606622599
S3,shorter,6,4,12,1,1,True,2,7.45332647594,3.59660459569
S3,shorter,6,4,13,0,1,False,4,7.74913105531,1.95587881402
S3,shorter,6,4,14,0,0,True,1,4.4378697702,2.96272971343
S3,shorter,6,4,15,0,0,True,3,9.700171093080002,1.78141778175
S3,shorter,6,4,16,0,1,False,3,6.058624119199999,1.42792589553
S3,shorter,6,4,17,0,0,True,3,7.753828166989999,1.3467439152399998
S3,shorter,6,4,18,1,1,True,5,12.64506709939,1.21182898849
S3,shorter,6,4,19,1,1,True,1,3.2312272281,1.68873333601
S3,shorter,6,4,20,1,1,True,2,6.643034265120001,1.27949300903
S3,shorter,6,4,21,0,0,True,4,12.41052542793,1.31232941813
S3,shorter,6,4,22,1,1,True,4,7.51264770079,1.31849873487
S3,shorter,6,4,23,0,1,False,1,5.06694397071,3.60288663382
S3,shorter,6,4,24,1,1,True,4,8.986091046830001,1.11069178346
S3,shorter,6,4,26,1,1,True,3,6.6072477140100005,1.48258336005
S3,shorter,6,4,28,0,0,True,3,8.85975139852,1.32889103612
S3,shorter,6,4,30,1,1,True,2,7.951200409429999,1.46486299699
S3,shorter,6,4,31,0,0,True,1,4.0668506764100005,1.29677440439
S3,shorter,6,4,32,0,0,True,1,4.1094197681,2.46854759376
S3,shorter,6,4,33,0,0,True,1,3.63941141041,2.35269788087
S3,shorter,6,4,34,1,1,True,1,4.59925625669,2.88857349241
S3,shorter,6,4,35,1,1,True,5,11.50018455388,1.27698839418
S3,shorter,6,4,36,0,0,True,4,8.7381938464,1.27536159249
S3,shorter,6,4,37,0,1,False,1,2.8114937718300004,1.24524579542
S3,shorter,6,4,38,0,0,True,1,3.7150936538,2.4021225220599995
S3,shorter,6,5,1,0,0,True,3,9.61991268461,1.43445350996
S3,shorter,6,5,2,1,1,True,4,13.45720469964,2.7087259190400004
S3,shorter,6,5,3,0,0,True,1,4.10962541405,2.86653230352
S3,shorter,6,5,4,1,0,False,1,4.43208606286,1.84147335205
S3,shorter,6,5,5,0,0,True,2,4.409919329139999,1.06068758159
S3,shorter,6,5,6,1,1,True,1,2.50150646369,1.18382795983
S3,shorter,6,5,7,0,1,False,1,3.9748065945699995,2.49011041643
S3,shorter,6,5,8,1,1,True,3,6.4105909998,1.10136410996
S3,shorter,6,5,9,1,0,False,2,4.456612413029999,1.9538956514
S3,shorter,6,5,10,1,1,True,3,6.23430658642,1.38301633996
S3,shorter,6,5,11,0,0,True,5,12.054003295420001,2.59652281332
S3,shorter,6,5,12,1,1,True,4,11.90371106703,1.2971146110299998
S3,shorter,6,5,13,0,1,False,1,4.21468311711,1.60944499312
S3,shorter,6,5,14,0,0,True,2,7.453345140170001,3.32893009619
S3,shorter,6,5,15,0,0,True,1,3.47806648203,1.0157510386700002
S3,shorter,6,5,16,0,0,True,4,8.67646034897,1.16741703995
S3,shorter,6,5,17,1,1,True,1,4.679718342949999,1.68816957955
S3,shorter,6,5,18,0,0,True,5,11.365244407219999,1.04416125762
S3,shorter,6,5,19,0,1,False,1,2.80317780736,1.60061347258
S3,shorter,6,5,20,1,1,True,2,8.71557606119,1.01767566134
S3,shorter,6,5,21,0,1,False,5,10.171156737439999,1.6689662461
S3,shorter,6,5,22,1,1,True,1,4.11489985411,1.4062226975999998
S3,shorter,6,5,23,1,1,True,1,2.40769382746,1.01099313698
S3,shorter,6,5,24,1,1,True,2,4.97075366387,1.11311179049
S3,shorter,6,5,25,0,0,True,1,4.18051823436,2.15381367586
S3,shorter,6,5,26,0,0,True,1,3.48129367871,2.04460512318
S3,shorter,6,5,27,1,1,True,1,2.52672477235,1.01440275067
S3,shorter,6,5,28,0,0,True,1,2.9670279175300003,1.64334149378
S3,shorter,6,5,29,0,0,True,4,11.33444904237,2.2570697268
S3,shorter,6,5,30,1,1,True,4,8.15103513245,1.3119651769399998
S3,shorter,6,5,31,1,1,True,3,5.24449091082,1.07103478137
S3,shorter,6,5,32,0,0,True,2,5.9557814001199985,2.83874000721
S3,shorter,6,5,33,1,0,False,2,5.0678715444,1.67079900741
S3,shorter,6,5,34,0,1,False,5,12.40280807313,2.10354447473
S3,shorter,6,5,35,1,0,False,3,8.91290790651,2.72477631359
S3,shorter,6,5,36,0,0,True,4,12.835619982699999,3.26001168682
S3,shorter,6,5,38,1,1,True,5,9.556962001910001,1.22962852937
S3,shorter,6,6,1,0,0,True,1,2.79274395708,1.518642585
S3,shorter,6,6,2,0,0,True,2,4.958171746690001,1.10580080578
S3,shorter,6,6,3,0,1,False,4,8.574842586539999,1.7086004705000002
S3,shorter,6,6,4,1,0,False,1,3.12213669066,1.86779774556
S3,shorter,6,6,5,1,1,True,1,4.2969114169600005,2.54953834303
S3,shorter,6,6,6,1,1,True,1,5.38493028082,3.55081593059
S3,shorter,6,6,7,1,1,True,3,6.81685292725,1.36812389653
S3,shorter,6,6,8,1,1,True,2,6.56442863527,1.3417583134
S3,shorter,6,6,9,0,0,True,5,11.3100152792,1.1634560177
S3,shorter,6,6,10,1,1,True,3,10.50895084502,1.5977724996200002
S3,shorter,6,6,11,0,1,False,2,5.19937074418,1.78288071743
S3,shorter,6,6,12,0,1,False,4,11.87230101818,1.61562045998
S3,shorter,6,6,13,0,1,False,2,6.00807070153,2.56733363551
S3,shorter,6,6,14,1,1,True,4,9.48812862205,1.98140333744
S3,shorter,6,6,15,1,1,True,3,7.395230428910001,1.02558626081
S3,shorter,6,6,16,1,0,False,1,2.6078482014299995,1.11564865661
S3,shorter,6,6,17,0,1,False,4,14.3968800279,3.8075249073
S3,shorter,6,6,18,1,1,True,1,4.7700483105,2.22299251507
S3,shorter,6,6,20,0,0,True,4,9.97252916891,2.38703186585
S3,shorter,6,6,21,1,1,True,1,5.810002746039999,2.40425010162
S3,shorter,6,6,22,1,1,True,3,5.67698998542,1.0861261824
S3,shorter,6,6,23,1,1,True,2,5.561312779790001,2.34882598503
S3,shorter,6,6,24,0,1,False,4,9.29638714015,1.09298475634
S3,shorter,6,6,25,1,1,True,2,5.62493285165,1.63603999106
S3,shorter,6,6,26,1,1,True,1,3.0461227869,1.11927964069
S3,shorter,6,6,27,1,1,True,5,11.402280469679999,1.60762690587
S3,shorter,6,6,28,1,0,False,2,4.85058935035,1.6853990279100002
S3,shorter,6,6,30,1,1,True,5,8.674300375480001,1.04114225472
S3,shorter,6,6,31,0,0,True,2,6.70238495572,1.19332074189
S3,shorter,6,6,32,0,1,False,2,6.926911585089999,1.49333725757
S3,shorter,6,6,33,1,0,False,3,8.767525095469999,1.5516444236700002
S3,shorter,6,6,34,0,0,True,2,5.002519726619999,1.66908220769
S3,shorter,6,6,35,0,0,True,1,3.79663212562,1.6310894511000005
S3,shorter,6,6,36,1,1,True,2,5.678608016709999,1.56993158704
S3,shorter,6,6,37,1,1,True,2,5.962377695040001,1.84617298327
S3,shorter,6,6,38,1,1,True,4,8.166972088609999,1.27522596692
S3,longer,1,1,1,1,0,False,1,6.8945168182800005,2.5780857470200003
S3,longer,1,1,2,1,1,True,2,9.525727391019998,2.46512590233
S3,longer,1,1,3,0,0,True,5,21.7835294309,3.0604016941000003
S3,longer,1,1,5,0,0,True,5,21.40878113342,4.56597744502
S3,longer,1,1,6,1,1,True,1,7.546554801659999,2.6485721482599995
S3,longer,1,1,7,1,1,True,1,5.2207650026,2.6371562546900003
S3,longer,1,1,8,0,0,True,2,7.50049411786,2.5595339017
S3,longer,1,1,9,1,1,True,4,23.69629517745,6.607547734650002
S3,longer,1,1,13,0,0,True,1,8.51103460645,3.1831954502099995
S3,longer,1,1,14,1,1,True,1,8.02085970277,3.87609807092
S3,longer,1,1,15,1,1,True,5,23.68933730253,5.70133478253
S3,longer,1,1,16,0,0,True,2,9.86385831457,3.1487518882
S3,longer,1,1,17,1,1,True,1,8.693815182240003,3.1887812881800004
S3,longer,1,1,18,1,1,True,3,12.32479822039,2.18384914159
S3,longer,1,1,20,1,1,True,1,7.36236299738,4.23152630663
S3,longer,1,1,21,1,1,True,1,9.23876923728,4.42840051374
S3,longer,1,1,22,0,0,True,1,5.366654877839999,2.37917845806
S3,longer,1,1,23,1,0,False,2,13.14716005576,2.99574075256
S3,longer,1,1,24,0,0,True,2,11.34911793621,5.8422416761
S3,longer,1,1,25,1,1,True,1,6.9486974874100005,3.65347500773
S3,longer,1,1,28,0,0,True,4,15.198297565539999,2.44084497004
S3,longer,1,1,29,1,1,True,3,11.065181232439999,2.62952969944
S3,longer,1,1,30,1,1,True,1,8.33096163359,2.70560957858
S3,longer,1,1,31,1,1,True,2,10.214419243370001,2.41468474285
S3,longer,1,2,2,1,1,True,1,13.45169436545,7.508238832839999
S3,longer,1,2,3,0,0,True,5,21.077243146199997,3.0146879267
S3,longer,1,2,5,0,0,True,1,5.97458620013,3.07789159871
S3,longer,1,2,6,1,1,True,4,17.40988311211,2.26375465901
S3,longer,1,2,7,1,1,True,5,20.95936274453,2.90721774953
S3,longer,1,2,8,0,1,False,5,20.45070455401,2.3844372717099995
S3,longer,1,2,9,0,0,True,2,11.039756128769998,3.37189508381
S3,longer,1,2,10,0,0,True,3,12.20137675654,2.81399199518
S3,longer,1,2,11,0,1,False,3,14.415939816289999,2.99482026259
S3,longer,1,2,12,0,1,False,3,19.69425348378,6.9196356316799985
S3,longer,1,2,14,0,0,True,2,13.572050086150002,7.868399693660001
S3,longer,1,2,15,0,0,True,2,15.457292266389999,5.58619584724
S3,longer,1,2,16,0,0,True,5,21.143020055500003,2.5250727762
S3,longer,1,2,17,0,1,False,1,9.51228532112,4.753185005530001
S3,longer,1,2,18,1,0,False,2,9.4205272848,4.02760251599
S3,longer,1,2,19,1,0,False,1,7.408992904910001,2.05763780748
S3,longer,1,2,20,0,0,True,1,11.45094390178,4.92240124643
S3,longer,1,2,21,1,1,True,2,11.13913084089,4.14036674119
S3,longer,1,2,22,0,0,True,2,11.06751146497,2.51007906837
S3,longer,1,2,23,0,1,False,3,14.408796830950001,2.50772735645
S3,longer,1,2,24,1,1,True,1,7.320869910289999,4.13073499214
S3,longer,1,2,25,1,1,True,2,12.32410295096,2.51520338013
S3,longer,1,2,26,1,1,True,1,7.326625098420001,3.89852668688
S3,longer,1,3,2,0,0,True,1,9.81071973967,4.8374661523
S3,longer,1,3,3,0,0,True,1,7.8997170824500005,4.44562497291
S3,longer,1,3,4,1,1,True,1,8.588933028929999,2.94787711466
S3,longer,1,3,5,0,0,True,4,17.997271356549998,2.15962361355
S3,longer,1,3,6,0,0,True,5,24.35642161914,7.609755370139999
S3,longer,1,3,7,1,1,True,5,25.857079162909997,7.076057142510001
S3,longer,1,3,8,1,1,True,2,16.43077026777,7.178397159
S3,longer,1,3,9,1,1,True,4,23.46540781038,3.10605468538
S3,longer,1,3,10,0,1,False,1,12.767585330210002,7.9467009799
S3,longer,1,3,11,0,1,False,5,24.896181758830004,5.952653009830001
S3,longer,1,3,12,1,1,True,2,13.982614395570002,3.35663894937
S3,longer,1,3,13,1,1,True,3,18.18028141765,4.00752845595
S3,longer,1,3,14,0,1,False,3,11.983636365539999,4.82155122709
S3,longer,1,3,16,0,0,True,2,10.37376186741,2.56977197422
S3,longer,1,3,17,0,1,False,2,11.4705107155,2.39837264464
S3,longer,1,3,18,0,0,True,2,9.769310193010002,3.32335520288
S3,longer,1,3,19,0,0,True,2,11.66470963861,5.538477028230001
S3,longer,1,3,20,0,1,False,2,12.3628858503,3.66576628249
S3,longer,1,3,23,0,1,False,1,5.88366207008,3.4715424226
S3,longer,1,3,24,1,1,True,2,10.61377973831,3.39478596635
S3,longer,1,3,25,1,1,True,1,6.51035638927,4.0527395336400005
S3,longer,1,4,2,1,1,True,2,10.43813903459,5.0143900098800005
S3,longer,1,4,3,0,0,True,2,11.063205224619999,5.58448276228
S3,longer,1,4,4,1,0,False,1,5.06147956753,2.64030436646
S3,longer,1,4,5,1,0,False,1,5.23272406511,2.2661056743
S3,longer,1,4,6,1,1,True,1,9.19336580247,4.30539903337
S3,longer,1,4,7,1,1,True,1,6.2728927167499995,3.94148646558
S3,longer,1,4,8,1,1,True,3,18.55556933072,2.74748668062
S3,longer,1,4,9,1,1,True,1,9.15645872816,3.13473120454
S3,longer,1,4,10,1,0,False,3,16.8486099932,3.293274603
S3,longer,1,4,11,1,1,True,5,28.014357149980007,4.6424749415800015
S3,longer,1,4,12,0,0,True,2,11.19301735091,5.11938797002
S3,longer,1,4,13,0,0,True,2,9.23917240564,3.78697528945
S3,longer,1,4,14,0,0,True,1,7.0950688279400005,4.33733560835
S3,longer,1,4,15,0,0,True,3,15.38889398544,2.22006221604
S3,longer,1,4,16,0,1,False,1,5.019775227249999,2.2334704445
S3,longer,1,4,17,0,1,False,3,13.722543825799999,3.3083822301
S3,longer,1,4,18,0,1,False,2,9.46984385207,2.06527607521
S3,longer,1,4,19,0,1,False,5,25.719866652030007,3.68365438453
S3,longer,1,4,20,0,1,False,5,19.70782992191,2.98256382641
S3,longer,1,4,21,1,1,True,1,5.60274226716,2.8481154179000003
S3,longer,1,4,23,1,1,True,2,9.87355940832,3.28113908386
S3,longer,1,4,24,1,1,True,2,14.44007471365,6.36014890055
S3,longer,1,4,25,0,0,True,2,12.9315661212,4.34532055155
S3,longer,1,4,28,1,1,True,1,6.59172630018,2.28604257095
S3,longer,1,5,2,1,1,True,2,13.745668148500002,2.5395396613
S3,longer,1,5,3,0,0,True,2,9.0596128277,2.2873165926900003
S3,longer,1,5,4,0,1,False,1,5.08608076124,2.21984900179
S3,longer,1,5,5,0,0,True,5,24.74423667903,5.68019042543
S3,longer,1,5,6,1,1,True,1,11.209755327209999,3.1712489392400003
S3,longer,1,5,7,1,1,True,3,11.437047536589999,3.79877006887
S3,longer,1,5,8,1,1,True,1,7.930699159440001,3.8000360154
S3,longer,1,5,9,0,1,False,3,12.859475283860002,5.27717397775
S3,longer,1,5,11,0,1,False,4,14.20407256994,2.05461531674
S3,longer,1,5,12,0,0,True,1,7.992607546659999,4.75863952933
S3,longer,1,5,13,0,0,True,1,5.655116230240001,2.38649145989
S3,longer,1,5,14,0,0,True,3,20.00691913879,2.52025388839
S3,longer,1,5,16,1,1,True,1,5.388664284169999,3.08163665913
S3,longer,1,5,17,1,1,True,2,18.001594807340005,3.4545978818400003
S3,longer,1,5,19,0,1,False,1,4.38343980185,2.17259804898
S3,longer,1,5,20,0,0,True,3,22.048676120440003,6.41380700804
S3,longer,1,5,21,1,1,True,1,5.702705637939999,3.37189615261
S3,longer,1,5,22,1,1,True,2,14.707046656700001,7.374704415369999
S3,longer,1,5,23,0,0,True,2,10.691837028759998,4.0851527239499985
S3,longer,1,5,24,0,0,True,1,6.4548993013,2.46877312437
S3,longer,1,5,25,1,1,True,3,21.21732359923,4.0420158748300015
S3,longer,1,5,26,1,1,True,4,18.9236948243,6.1332794678
S3,longer,1,5,27,0,0,True,1,8.953469973759997,3.20802880185
S3,longer,1,6,1,1,0,False,1,10.77753330326,7.44980617775
S3,longer,1,6,4,1,0,False,2,18.21086769538,7.40340879408
S3,longer,1,6,5,1,1,True,1,5.88718566088,3.15894706543
S3,longer,1,6,6,0,1,False,3,17.54286874049,2.40140073839
S3,longer,1,6,7,1,1,True,5,22.205748862910003,4.34683653411
S3,longer,1,6,8,0,1,False,1,5.129720306469999,2.831858343
S3,longer,1,6,9,1,1,True,5,22.35434679317,2.71262601987
S3,longer,1,6,10,1,1,True,3,13.414037557550001,4.41115310931
S3,longer,1,6,12,1,1,True,5,22.635923964899998,4.0068570416
S3,longer,1,6,13,0,0,True,2,12.295723077219998,2.12505298532
S3,longer,1,6,16,0,1,False,5,27.59365269257,3.72931691007
S3,longer,1,6,17,1,0,False,3,18.44651712562,4.64709832052
S3,longer,1,6,18,0,0,True,2,10.376755691569999,2.57058680615
S3,longer,1,6,19,0,1,False,1,5.98633734597,3.16386159896
S3,longer,1,6,20,1,1,True,4,18.821022220070002,3.84409579527
S3,longer,1,6,23,0,0,True,1,6.48271808817,3.2318008746
S3,longer,1,6,25,0,0,True,1,4.98304368736,2.43303167326
S3,longer,1,6,26,1,1,True,4,20.4533535043,3.5402349576
S3,longer,1,6,27,1,1,True,2,11.9397220451,2.21366025413
S3,longer,2,1,1,1,0,False,3,12.132332600519998,2.2383522186
S3,longer,2,1,2,1,0,False,1,9.064794844380001,4.8335644482
S3,longer,2,1,3,0,0,True,1,8.89440309536,3.73007210455
S3,longer,2,1,4,1,1,True,5,16.5794106351,2.7591230205
S3,longer,2,1,5,1,0,False,2,9.21792334256,2.59996689452
S3,longer,2,1,6,0,0,True,4,15.50768874129,2.74097248129
S3,longer,2,1,7,0,0,True,2,10.3341225479,3.649625688580001
S3,longer,2,1,8,1,0,False,1,9.1024211582,5.75696334666
S3,longer,2,1,9,1,0,False,2,8.342393834289998,2.41824662447
S3,longer,2,1,10,0,0,True,3,17.83671228459,4.41277724369
S3,longer,2,1,11,1,1,True,1,6.78347329038,3.32245787252
S3,longer,2,1,12,1,1,True,2,9.26625837414,3.66680497743
S3,longer,2,1,13,0,0,True,4,21.196961246489998,2.27436024349
S3,longer,2,1,14,0,1,False,5,18.61286237008,2.67333073568
S3,longer,2,1,15,1,1,True,4,21.036660844420002,4.71420364712
S3,longer,2,1,17,0,0,True,1,6.33133680596,3.78522795316
S3,longer,2,1,18,0,0,True,4,23.84636657109,2.70944672459
S3,longer,2,1,19,1,1,True,4,21.285025212289998,3.65372958929
S3,longer,2,1,20,1,1,True,3,16.488669961510002,2.76320929521
